subject	session	paradigm	task	run	run_key	audit_status	audit_issues	repetition_time	number_of_original_volumes	echo_times	fmriprep_version	tedana_version	tedana_version_source	nss_count	number_of_steady_state_volumes	n_ica	n_accepted	n_rejected	rejected_fraction	accepted_normalized_variance	rejected_normalized_variance	largest_component_normalized_variance	largest_rejected_component_normalized_variance	ica_components_per_steady_state_volume	accepted_components_per_steady_state_volume	mean_fd	median_fd	p95_fd	max_fd	fraction_fd_gt_0_2	fraction_fd_gt_0_5	mean_standardized_dvars	median_standardized_dvars	p95_standardized_dvars	max_standardized_dvars	manufacturer	manufacturers_model_name	software_versions	magnetic_field_strength	variance_fraction_source	bids_bold	echo_files	echo_jsons	fmriprep_mask	fmriprep_confounds	tedana_metrics	tedana_mixing	tedana_pca_metrics	tedana_cross_component_metrics	tedana_decomposition	tedana_status_table	selection_reason
11066	01	trust	trust	2	sub-11066_ses-01_task-trust_run-2	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	3	277	32	22	10	0.3125	0.36103238749984479	0.6389676125001551	0.30989214792100617	0.30989214792100617	0.11552346570397112	0.079422382671480149	0.14311917189803644	0.12869108346184549	0.25771773621344191	1.3243681346330036	0.16487455197132617	0.0071684587813620072	1.2902297455197134	1.280459	1.4365529999999997	2.6558830000000002	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11066/ses-01/func/sub-11066_ses-01_task-trust_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11066/ses-01/func/sub-11066_ses-01_task-trust_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11066/ses-01/func/sub-11066_ses-01_task-trust_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11066/ses-01/func/sub-11066_ses-01_task-trust_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11066/ses-01/func/sub-11066_ses-01_task-trust_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11066/ses-01/func/sub-11066_ses-01_task-trust_run-2_echo-1_part-mag_bold.json;bids/sub-11066/ses-01/func/sub-11066_ses-01_task-trust_run-2_echo-2_part-mag_bold.json;bids/sub-11066/ses-01/func/sub-11066_ses-01_task-trust_run-2_echo-3_part-mag_bold.json;bids/sub-11066/ses-01/func/sub-11066_ses-01_task-trust_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11066/ses-01/func/sub-11066_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11066/ses-01/func/sub-11066_ses-01_task-trust_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11066/ses-01/sub-11066_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-11066/ses-01/sub-11066_ses-01_task-trust_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-11066/ses-01/sub-11066_ses-01_task-trust_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-11066/ses-01/sub-11066_ses-01_task-trust_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11066/ses-01/sub-11066_ses-01_task-trust_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-11066/ses-01/sub-11066_ses-01_task-trust_run-2_desc-ICA_status_table.tsv	ordinary_control
11276	01	trust	trust	2	sub-11276_ses-01_task-trust_run-2	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	3	277	144	116	28	0.19444444444444445	0.6763221133319216	0.3236778866680784	0.076191041329237499	0.076191041329237499	0.51985559566786999	0.41877256317689532	1.0295882192478265	0.55110994299861482	3.190999980899214	16.898316314662342	0.90681003584229392	0.55555555555555558	1.0870858387096773	0.92291199999999995	2.0978611000000003	3.8176399999999999	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11276/ses-01/func/sub-11276_ses-01_task-trust_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11276/ses-01/func/sub-11276_ses-01_task-trust_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11276/ses-01/func/sub-11276_ses-01_task-trust_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11276/ses-01/func/sub-11276_ses-01_task-trust_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11276/ses-01/func/sub-11276_ses-01_task-trust_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11276/ses-01/func/sub-11276_ses-01_task-trust_run-2_echo-1_part-mag_bold.json;bids/sub-11276/ses-01/func/sub-11276_ses-01_task-trust_run-2_echo-2_part-mag_bold.json;bids/sub-11276/ses-01/func/sub-11276_ses-01_task-trust_run-2_echo-3_part-mag_bold.json;bids/sub-11276/ses-01/func/sub-11276_ses-01_task-trust_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11276/ses-01/func/sub-11276_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11276/ses-01/func/sub-11276_ses-01_task-trust_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11276/ses-01/sub-11276_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-11276/ses-01/sub-11276_ses-01_task-trust_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-11276/ses-01/sub-11276_ses-01_task-trust_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-11276/ses-01/sub-11276_ses-01_task-trust_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11276/ses-01/sub-11276_ses-01_task-trust_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-11276/ses-01/sub-11276_ses-01_task-trust_run-2_desc-ICA_status_table.tsv	high_rejected_count_high_motion;high_ica_dimensionality
11325	01	trust	trust	2	sub-11325_ses-01_task-trust_run-2	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	279	32	22	10	0.3125	0.60329782925169917	0.39670217074830078	0.11756321906548177	0.11756321906548177	0.11469534050179211	0.078853046594982074	0.10459298265157106	0.094270271776456194	0.20492638399070245	0.27145085483285558	0.064516129032258063	0	1.165908806451613	1.152458	1.40906	1.5705560000000001	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-11325/ses-01/func/sub-11325_ses-01_task-trust_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-trust_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-trust_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-trust_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-trust_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11325/ses-01/func/sub-11325_ses-01_task-trust_run-2_echo-1_part-mag_bold.json;bids/sub-11325/ses-01/func/sub-11325_ses-01_task-trust_run-2_echo-2_part-mag_bold.json;bids/sub-11325/ses-01/func/sub-11325_ses-01_task-trust_run-2_echo-3_part-mag_bold.json;bids/sub-11325/ses-01/func/sub-11325_ses-01_task-trust_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-trust_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11325/ses-01/sub-11325_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-11325/ses-01/sub-11325_ses-01_task-trust_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-11325/ses-01/sub-11325_ses-01_task-trust_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-11325/ses-01/sub-11325_ses-01_task-trust_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11325/ses-01/sub-11325_ses-01_task-trust_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-11325/ses-01/sub-11325_ses-01_task-trust_run-2_desc-ICA_status_table.tsv	ordinary_control
11527	01	trust	trust	1	sub-11527_ses-01_task-trust_run-1	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	279	32	17	15	0.46875	0.38741012348086873	0.61258987651913122	0.15634974833047213	0.15634974833047213	0.11469534050179211	0.06093189964157706	0.11968635875712214	0.11207925358164671	0.19626830504585732	0.24431475725643961	0.046594982078853049	0	1.4339044480286738	1.450359	1.6190783	1.7821290000000001	Siemens	MAGNETOM Prisma	syngo MR XA30	3	normalized variance explained	bids/sub-11527/ses-01/func/sub-11527_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11527/ses-01/func/sub-11527_ses-01_task-trust_run-1_echo-1_part-mag_bold.json;bids/sub-11527/ses-01/func/sub-11527_ses-01_task-trust_run-1_echo-2_part-mag_bold.json;bids/sub-11527/ses-01/func/sub-11527_ses-01_task-trust_run-1_echo-3_part-mag_bold.json;bids/sub-11527/ses-01/func/sub-11527_ses-01_task-trust_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11527/ses-01/func/sub-11527_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-trust_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11527/ses-01/sub-11527_ses-01_task-trust_run-1_desc-ICA_status_table.tsv	ordinary_control
11570	01	trust	trust	1	sub-11570_ses-01_task-trust_run-1	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	0	280	32	13	19	0.59375	0.32723431274914183	0.67276568725085828	0.099718779087782206	0.099718779087782206	0.11428571428571428	0.04642857142857143	0.18781402910876011	0.14456708421515879	0.43399142355254383	1.344507348197354	0.30824372759856633	0.035842293906810034	1.3231064659498208	1.258318	1.8313358	2.3013430000000001	Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_echo-1_part-mag_bold.json;bids/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_echo-2_part-mag_bold.json;bids/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_echo-3_part-mag_bold.json;bids/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11570/ses-01/func/sub-11570_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11570/ses-01/sub-11570_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11570/ses-01/sub-11570_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11570/ses-01/sub-11570_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11570/ses-01/sub-11570_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11570/ses-01/sub-11570_ses-01_task-trust_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11570/ses-01/sub-11570_ses-01_task-trust_run-1_desc-ICA_status_table.tsv	nss_zero_control
11586	01	trust	trust	1	sub-11586_ses-01_task-trust_run-1	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	0	280	62	13	49	0.79032258064516125	0.13517458807708854	0.8648254119229114	0.26814280681612712	0.26814280681612712	0.22142857142857142	0.04642857142857143	0.076441952299530713	0.071162474750556898	0.13407486085694478	0.31737741179134282	0.0071684587813620072	0	1.3486377526881721	1.339682	1.7253461999999999	2.3071220000000001	Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_echo-1_part-mag_bold.json;bids/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_echo-2_part-mag_bold.json;bids/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_echo-3_part-mag_bold.json;bids/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11586/ses-01/func/sub-11586_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11586/ses-01/sub-11586_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11586/ses-01/sub-11586_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11586/ses-01/sub-11586_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11586/ses-01/sub-11586_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11586/ses-01/sub-11586_ses-01_task-trust_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11586/ses-01/sub-11586_ses-01_task-trust_run-1_desc-ICA_status_table.tsv	high_rejected_count_low_motion
11829	01	trust	trust	1	sub-11829_ses-01_task-trust_run-1	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	3	277	32	17	15	0.46875	0.43105666358971118	0.56894333641028894	0.1876005733058192	0.1876005733058192	0.11552346570397112	0.061371841155234655	0.078135961919817434	0.075579991962869394	0.12316809488888683	0.1667938750556997	0	0	1.6029598673835126	1.603264	1.7834087999999999	1.890943	Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_echo-1_part-mag_bold.json;bids/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_echo-2_part-mag_bold.json;bids/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_echo-3_part-mag_bold.json;bids/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11829/ses-01/func/sub-11829_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11829/ses-01/sub-11829_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11829/ses-01/sub-11829_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11829/ses-01/sub-11829_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11829/ses-01/sub-11829_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11829/ses-01/sub-11829_ses-01_task-trust_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11829/ses-01/sub-11829_ses-01_task-trust_run-1_desc-ICA_status_table.tsv	ordinary_control
11902	01	trust	trust	1	sub-11902_ses-01_task-trust_run-1	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	279	32	13	19	0.59375	0.27253721506576933	0.72746278493423067	0.15857559035091945	0.15857559035091945	0.11469534050179211	0.046594982078853049	0.14310638276880705	0.094010689507238704	0.49718771923677002	1.1109770325542032	0.14336917562724014	0.050179211469534052	1.5058825698924732	1.4230590000000001	2.1294026999999973	2.7426750000000002	Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_echo-1_part-mag_bold.json;bids/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_echo-2_part-mag_bold.json;bids/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_echo-3_part-mag_bold.json;bids/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-11902/ses-01/func/sub-11902_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-11902/ses-01/sub-11902_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-11902/ses-01/sub-11902_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-11902/ses-01/sub-11902_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-11902/ses-01/sub-11902_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-11902/ses-01/sub-11902_ses-01_task-trust_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-11902/ses-01/sub-11902_ses-01_task-trust_run-1_desc-ICA_status_table.tsv	ordinary_control
12008	01	trust	trust	2	sub-12008_ses-01_task-trust_run-2	complete		1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	279	139	8	131	0.94244604316546765	0.018203467663117479	0.98179653233688258	0.44416346847796057	0.44416346847796057	0.49820788530465948	0.028673835125448029	0.19225239932441368	0.1416881605430487	0.36084671794132056	3.0650758898808537	0.22939068100358423	0.028673835125448029	0.75803429749103945	0.71782000000000001	0.99781849999999983	5.2217859999999998	Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_echo-1_part-mag_bold.json;bids/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_echo-2_part-mag_bold.json;bids/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_echo-3_part-mag_bold.json;bids/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12008/ses-01/func/sub-12008_ses-01_task-trust_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12008/ses-01/sub-12008_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-12008/ses-01/sub-12008_ses-01_task-trust_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-12008/ses-01/sub-12008_ses-01_task-trust_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-12008/ses-01/sub-12008_ses-01_task-trust_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12008/ses-01/sub-12008_ses-01_task-trust_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-12008/ses-01/sub-12008_ses-01_task-trust_run-2_desc-ICA_status_table.tsv	high_rejected_fraction;high_rejected_variance
10649	01	ugr	ugr	1	sub-10649_ses-01_task-ugr_run-1	complete		1.6150000095367432	240	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	0	240	24	11	13	0.54166666666666663	0.13588160959805176	0.86411839040194827	0.2429739048649773	0.2429739048649773	0.10000000000000001	0.04583333333333333	0.24691187313448812	0.1728454994534728	0.51788718052179061	4.2433317411140603	0.3807531380753138	0.054393305439330547	1.1359026359832636	1.067364	1.4137083999999998	3.5411419999999998	Siemens	Prisma	syngo MR E11	3	normalized variance explained	bids/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_echo-1_part-mag_bold.json;bids/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_echo-2_part-mag_bold.json;bids/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_echo-3_part-mag_bold.json;bids/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-10649/ses-01/func/sub-10649_ses-01_task-ugr_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-10649/ses-01/sub-10649_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-10649/ses-01/sub-10649_ses-01_task-ugr_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-10649/ses-01/sub-10649_ses-01_task-ugr_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-10649/ses-01/sub-10649_ses-01_task-ugr_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-10649/ses-01/sub-10649_ses-01_task-ugr_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-10649/ses-01/sub-10649_ses-01_task-ugr_run-1_desc-ICA_status_table.tsv	high_motion_ordinary_classification
