subject	session	paradigm	task	run	run_key	audit_status	audit_issues	repetition_time	number_of_original_volumes	echo_times	fmriprep_version	tedana_version	tedana_version_source	nss_count	number_of_steady_state_volumes	n_ica	n_accepted	n_rejected	rejected_fraction	accepted_normalized_variance	rejected_normalized_variance	largest_component_normalized_variance	largest_rejected_component_normalized_variance	ica_components_per_steady_state_volume	accepted_components_per_steady_state_volume	mean_fd	median_fd	p95_fd	max_fd	fraction_fd_gt_0_2	fraction_fd_gt_0_5	mean_standardized_dvars	median_standardized_dvars	p95_standardized_dvars	max_standardized_dvars	manufacturer	manufacturers_model_name	software_versions	magnetic_field_strength	variance_fraction_source	bids_bold	echo_files	echo_jsons	fmriprep_mask	fmriprep_optcom	fmriprep_confounds	tedana_metrics	tedana_mixing	tedana_pca_metrics	tedana_cross_component_metrics	tedana_decomposition	tedana_status_table
12051	01	socialdoors	doors	1	sub-12051_ses-01_task-doors_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	30	9	21	0.69999999999999996	0.24460433520342081	0.75539566479657938	0.087226677923910423	0.087226677923910423	0.13824884792626729	0.041474654377880185											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_echo-1_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_echo-2_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_echo-3_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-doors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-doors_run-1_desc-ICA_status_table.tsv
12051	01	sharedreward	sharedreward	1	sub-12051_ses-01_task-sharedreward_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	255	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	254	43	17	26	0.60465116279069764	0.27796829822676633	0.72203170177323373	0.095976575326138708	0.095976575326138708	0.16929133858267717	0.066929133858267723											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_echo-1_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_echo-3_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-1_desc-ICA_status_table.tsv
12051	01	sharedreward	sharedreward	2	sub-12051_ses-01_task-sharedreward_run-2	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	255	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	254	42	23	19	0.45238095238095238	0.40373585375721605	0.59626414624278401	0.11787069065308353	0.11787069065308353	0.16535433070866143	0.09055118110236221											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_echo-1_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_echo-2_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_echo-3_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-sharedreward_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-sharedreward_run-2_desc-ICA_status_table.tsv
12051	01	socialdoors	socialdoors	1	sub-12051_ses-01_task-socialdoors_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	41	16	25	0.6097560975609756	0.28890184755720966	0.71109815244279029	0.077455349038302465	0.077455349038302465	0.1889400921658986	0.073732718894009217											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_echo-1_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_echo-3_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-socialdoors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-socialdoors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-socialdoors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-socialdoors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-socialdoors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-socialdoors_run-1_desc-ICA_status_table.tsv
12051	01	trust	trust	1	sub-12051_ses-01_task-trust_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	2	278	30	8	22	0.73333333333333328	0.21644724410451902	0.78355275589548123	0.077634556513865194	0.077634556513865194	0.1079136690647482	0.028776978417266189											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_echo-1_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_echo-2_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_echo-3_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-1_desc-ICA_status_table.tsv
12051	01	trust	trust	2	sub-12051_ses-01_task-trust_run-2	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	280	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	279	36	18	18	0.5	0.47049846134822604	0.52950153865177396	0.090122118299083218	0.088870928521608411	0.12903225806451613	0.064516129032258063											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_echo-1_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_echo-2_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_echo-3_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-trust_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-trust_run-2_desc-ICA_status_table.tsv
12051	01	ugr	ugr	1	sub-12051_ses-01_task-ugr_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	240	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	239	24	10	14	0.58333333333333337	0.26849717520151878	0.73150282479848105	0.12637958355366416	0.12637958355366416	0.100418410041841	0.041841004184100417											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_echo-1_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_echo-2_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_echo-3_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-1_desc-ICA_status_table.tsv
12051	01	ugr	ugr	2	sub-12051_ses-01_task-ugr_run-2	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	240	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	239	51	22	29	0.56862745098039214	0.31844139083815937	0.68155860916184052	0.11845713722866051	0.11845713722866051	0.21338912133891214	0.092050209205020925											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_echo-1_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_echo-2_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_echo-3_part-mag_bold.json;bids/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-12051/ses-01/func/sub-12051_ses-01_task-ugr_run-2_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-2_desc-tedana_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-2_desc-ICA_mixing.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-2_desc-PCA_metrics.tsv	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-2_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-2_desc-ICA_decomposition.json	derivatives/tedana/sub-12051/ses-01/sub-12051_ses-01_task-ugr_run-2_desc-ICA_status_table.tsv
12054	01	socialdoors	doors	1	sub-12054_ses-01_task-doors_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	218	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	217	29	13	16	0.55172413793103448	0.34337354165397188	0.65662645834602806	0.098521604724721226	0.098521604724721226	0.13364055299539171	0.059907834101382486											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_echo-1_part-mag_bold.json;bids/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_echo-2_part-mag_bold.json;bids/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_echo-3_part-mag_bold.json;bids/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-doors_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-doors_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-doors_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-doors_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-doors_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-doors_run-1_desc-ICA_status_table.tsv
12054	01	sharedreward	sharedreward	1	sub-12054_ses-01_task-sharedreward_run-1	incomplete	missing_fmriprep_optcom;invalid_confounds:ValueError:assignment destination is read-only	1.6150000095367432	255	0.0138;0.03154;0.04928;0.06702	25.2.5	26.0.3	pinned_runtime_no_per_run_metadata	1	254	29	13	16	0.55172413793103448	0.28737255986970967	0.71262744013029011	0.096397895935308814	0.096397895935308814	0.1141732283464567	0.051181102362204724											Siemens	MAGNETOM Prisma	syngo MR XA60	3	normalized variance explained	bids/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz;derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz	bids/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_echo-1_part-mag_bold.json;bids/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.json;bids/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_echo-3_part-mag_bold.json;bids/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_echo-4_part-mag_bold.json	derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz	derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_part-mag_desc-preproc_bold.nii.gz	derivatives/fmriprep/sub-12054/ses-01/func/sub-12054_ses-01_task-sharedreward_run-1_part-mag_desc-confounds_timeseries.tsv	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-sharedreward_run-1_desc-ICA_mixing.tsv	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-sharedreward_run-1_desc-PCA_metrics.tsv	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-sharedreward_run-1_desc-ICACrossComponent_metrics.json	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-sharedreward_run-1_desc-ICA_decomposition.json	derivatives/tedana/sub-12054/ses-01/sub-12054_ses-01_task-sharedreward_run-1_desc-ICA_status_table.tsv
